title,genre,rating,poster_path,overview,id
Atlas,Sci-Fi,67,/bcM2Tl5HlsvPBnL8DKP9Ie6vU4r.jpg,A brilliant counterterrorism analyst with a deep distrust of AI discovers it might be her only hope when a mission to capture a renegade robot goes awry.,614933
The Proposal,Comedy,71,/aEqtJDj8MvSDQwzggvcOfFTZMw.jpg,"When she learns she's in danger of losing her visa status and being deported, overbearing book editor Margaret Tate forces her put-upon assistant, Andrew Paxton, to marry her.",18240
The Countess,Drama,59,/nnksbKPiwDZS5x9O64OU94hJ15g.jpg,"Kingdom of Hungary, 17th century. As she gets older, powerful Countess Erzsébet Báthory (1560-1614), blinded by the passion that she feels for a younger man, succumbs to the mad delusion that blood will keep her young and beautiful forever.",8316
Sing: Thriller,Animation,71,/i77OInTKcrnRlAozFOaB6D5mk15.jpg,"Buster Moon dreams up a star-studded spectacle set to Michael Jackson's ""Thriller"" in this animated short featuring characters from the hit ""Sing"" films.",1371727
Don't Listen,Drama,64,/lXvBgevABC9n5R6Gg76R3pN1h2M.jpg,"After a tragic turn of events at the new home he's fixing up, Daniel hears a ghostly plea for help, spurring him to seek out a famous paranormal expert.",726208
28 Years Later: The Bone Temple,Horror,0,/r9JPGoCtlMfhy47gtFs1wUMX2mB.jpg,Dr. Kelson finds himself in a shocking new relationship - with consequences that could change the world as they know it - and Spike's encounter with Jimmy Crystal becomes a nightmare he can't escape.,1272837
Red Dawn,Action,57,/aHdxKDX36NOEYE2NyAyP7ThuAcm.jpg,"A city in Washington state awakens to the surreal sight of foreign paratroopers dropping from the sky—shockingly, the U.S. has been invaded and their hometown is the initial target. Quickly and without warning, the citizens find themselves prisoners and their town under enemy occupation. Determined to fight back, a group of young patriots seek refuge in the surrounding woods, training and reorganizing themselves into a guerrilla group of fighters.",60747
Abominable,Family,74,/llhj3xtNes2Ri4d9HqtleKo1CfL.jpg,"A group of misfits encounter a young Yeti named Everest, and they set off to reunite the magical creature with his family on the mountain of his namesake.",431580
Heat,Crime,79,/umSVjVdbVwtx5ryCA2QXL44Durm.jpg,Obsessive master thief Neil McCauley leads a top-notch crew on various daring heists throughout Los Angeles while determined detective Vincent Hanna pursues him without rest. Each man recognizes and respects the ability and the dedication of the other even though they are aware their cat-and-mouse game may end in violence.,949
La La Land,Comedy,78,/uDO8zWDhfWwoFdKS4fzkUJt0Rf0.jpg,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",313369
Fifty Shades Freed,Drama,66,/jjPJ4s3DWZZvI4vw8Xfi4Vqa1Q8.jpg,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",337167
The Count of Monte Cristo,Adventure,79,/sAT1P3FGhtJ68anUyJScnMu8t1l.jpg,"Edmond Dantès becomes the target of a sinister plot and is arrested on his wedding day for a crime he did not commit. After 14 years in the island prison of Château d’If, he manages a daring escape. Now rich beyond his dreams, he assumes the identity of the Count of Monte-Cristo and exacts his revenge on the three men who betrayed him.",1084736
The Count of Monte Cristo,Adventure,79,/sAT1P3FGhtJ68anUyJScnMu8t1l.jpg,"Edmond Dantès becomes the target of a sinister plot and is arrested on his wedding day for a crime he did not commit. After 14 years in the island prison of Château d’If, he manages a daring escape. Now rich beyond his dreams, he assumes the identity of the Count of Monte-Cristo and exacts his revenge on the three men who betrayed him.",1084736
Meridian,Horror,46,/gqDr49U4BqoN8ID0bl7tqcTkmej.jpg,"After her father’s death, Catherine returns to her family’s gothic castle in Italy and gets caught in the web of a mysterious love triangle.",72756
The Devil’s Trap,Horror,76,/deq8OGRj45eX1EFYQayG5T3Prar.jpg,"In the quiet nighttime corridors of a city hospital, Abigail (Nistratova) consoles her traumatized brother, Billy (Davi) who is now a paraplegic. Billy suffers from horrible nightmares in which he revisits his childhood, where we meet his alcoholic and violent father. Sharing Billy’s hospital room is a dying man, Mr. Cohen (Dern) who seems to know everything about Billy and Abigail. There’s also another horrific presence roaming in the hospital terrifying patients and staff alike.",873967
Good Kill,Drama,59,/oO9nK1bqssxRdNHFSFGiucffiA8.jpg,"In the shadowy world of drone warfare, combat unfolds like a video game–only with real lives at stake. After six tours of duty, Air Force pilot Tom Egan now fights the Taliban from an air-conditioned bunker in the Nevada desert. But as he yearns to get back in the cockpit of a real plane and becomes increasingly troubled by the collateral damage he causes each time he pushes a button, Egan’s nerves—and his relationship with his wife—begin to unravel.",253626
Christmas & Co.,Comedy,62,/sRsrP5iowmCGV2IvVWMga1EmHZA.jpg,"Christmas is on its way and with it disaster. The 92,000 responsible for manufacturing children's toys all become sick at the same time! It's a tough moment for Santa, better known as Father Christmas. He's left no choice: he must make an emergency trip to Earth with his reindeer to search for a remedy. When he arrives, he must find some allies to save the magic of Christmas.",451500
Wrath of Man,Thriller,76,/M7SUK85sKjaStg4TKhlAVyGlz3.jpg,"A cold and mysterious new security guard for a Los Angeles cash truck company surprises his co-workers when he unleashes precision skills during a heist. The crew is left wondering who he is and where he came from. Soon, the marksman's ultimate motive becomes clear as he takes dramatic and irrevocable steps to settle a score.",637649
Bullet Train,Action,74,/j8szC8OgrejDQjjMKSVXyaAjw3V.jpg,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",718930
The Waterboy,Comedy,61,/miT42qWYC4D0n2mXNzJ9VfhheWW.jpg,Bobby Boucher is a water boy for a struggling college football team. The coach discovers Boucher's hidden rage makes him a tackling machine whose bone-crushing power might vault his team into the playoffs.,10663
Southpaw,Action,74,/kSQ49Fi3NVTqGGXILmxV2T2pdkG.jpg,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",307081
The Accountant²,Mystery,71,/lUvfTcOZiK0sdcX0WNLPbMyKjGm.jpg,"When an old acquaintance is murdered, Wolff is compelled to solve the case. Realizing more extreme measures are necessary, Wolff recruits his estranged and highly lethal brother, Brax, to help. In partnership with Marybeth Medina, they uncover a deadly conspiracy, becoming targets of a ruthless network of killers who will stop at nothing to keep their secrets buried.",870028
Shotgun Stories,Drama,69,/aeIlHt28Z8KmHcKEgl4oLHpwZ8M.jpg,"Shotgun Stories tracks a feud that erupts between two sets of half brothers following the death of their father. Set against the cotton fields and back roads of Southeast Arkansas, these brothers discover the lengths to which each will go to protect their family.",12247
Malena,Drama,74,/3OyQTl0IGkbnjDxd3MhztfPE34g.jpg,"During WWII, a teenage boy discovering himself becomes love-stricken by Malèna, a sensual woman living in a small, narrow-minded Italian town.",10867
Meru,Adventure,74,/oQsMMSTJnWneD9YwYbUbsJzbQ7f.jpg,"Meru is the electrifying story of three elite American climbers—Conrad Anker, Jimmy Chin, and Renan Ozturk—bent on achieving the impossible.",318279
Kevin Hart: Acting My Age,Comedy,62,/89HPieER8jX9sGKKzhagGIGkMxi.jpg,"Older, wiser — and still hilarious. Kevin Hart opens up about his midlife mishaps, from intimacy pills to the perils of unexpected injuries.",1581099
Gattaca,Thriller,76,/eSKr5Fl1MEC7zpAXaLWBWSBjgJq.jpg,"Vincent is an all-too-human man who dares to defy a system obsessed with genetic perfection. He is an ""In-Valid"" who assumes the identity of a member of the genetic elite to pursue his goal of traveling into space with the Gattaca Aerospace Corporation.",782
Wicked Minds,Mystery,63,/A6A15cDR8mpdOxW4y7UzFanzbM0.jpg,Holden returns home from college and is surprised to find his overpowering competitive father married to a much younger woman Lana. Holden quickly falls for the beauty and charisma of his step mother. A passionate affair begins between son and stepmother.,153104
Memory,Action,67,/4Q1n3TwieoULnuaztu9aFjqHDTI.jpg,"Alex, an assassin-for-hire, finds that he's become a target after he refuses to complete a job for a dangerous criminal organization. With the crime syndicate and FBI in hot pursuit, Alex has the skills to stay ahead, except for one thing: he is struggling with severe memory loss, affecting his every move. Alex must question his every action and whom he can ultimately trust.",818397
Deadpool,Action,76,/3E53WEZJqP6aM84D8CckXx4pIHw.jpg,"The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",293660
Encanto,Animation,76,/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",568124
Transformers: Age of Extinction,Sci-Fi,60,/jyzrfx2WaeY60kYZpPYepSjGz4S.jpg,"As humanity picks up the pieces after the battle of Chicago, a shadowy group reveals itself in an attempt to control the direction of history…while an ancient, powerful new menace sets Earth in its crosshairs. With help from Cade Yeager, Optimus Prime and the Autobots rise to meet their most fearsome challenge yet.",91314
Finch,Sci-Fi,78,/eEJtzD1F05xDipFEDY98CTH5yZn.jpg,"On a post-apocalyptic Earth, a robot, built to protect the life of his dying creator's beloved dog, learns about life, love, friendship, and what it means to be human.",522402
Rise of the Guardians,Animation,74,/sW4qOa9yF0Ikg7lppncQ0n5UhKX.jpg,"When an evil spirit known as Pitch lays down the gauntlet to take over the world, the immortal Guardians must join forces for the first time to protect the hopes, beliefs and imagination of children all over the world.",81188
Bagnomaria,Comedy,58,/7yxgsYHa1RCUYdnSyc73uazjgpT.jpg,"In Pietrasanta all are excited for the annual party of summer end. Here we find four characters: Merigo, a naive guy passionate of bike; Pierre, son of the mayor; Simone, a pestiferous kid; Mario, lifeguard of ""Bagnomaria"".",61930
Perfect Day,Drama,0,/vjq3NRnUxvl3rsYLiAN9WCh6BK6.jpg,The artist records himself at home proudly indulging in the happiness of a drug (heroin and cocaine) inspired perfect day. The music of Lou Reed: Heroin and Perfect Day. Recorded on Sunday – edited on Monday. Be Happy.,846369
After,Romance,71,/u3B2YKUjWABcxXZ6Nm9h10hLUbh.jpg,"Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.",537915
Avengers: Age of Ultron,Action,72,/4ssDuvEDkSArWEdyBl2X5EHvYKU.jpg,"When Tony Stark tries to jumpstart a dormant peacekeeping program, things go awry and Earth’s Mightiest Heroes are put to the ultimate test as the fate of the planet hangs in the balance. As the villainous Ultron emerges, it is up to The Avengers to stop him from enacting his terrible plans, and soon uneasy alliances and unexpected action pave the way for an epic and unique global adventure.",99861
The Last Samurai,Drama,75,/a8jmJPs5eZBARmnuEEvZwbjwyz4.jpg,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist.",616
It's a Wonderful Life,Drama,83,/mV3VcmMJN6Zwahj42dy9WwPUyRI.jpg,"A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",1585
The Monster,Comedy,69,/6h6ahipPd84QcyFbnsEikLt7w3Z.jpg,"A vicious serial sex killer is on the loose, and landscape gardener and shop-window outfitter Loris is the prime suspect, thanks to his unfortunate habit of getting caught in compromising situations (for which there is always a totally innocent explanation that the police fail to spot). Undercover policewoman Jessica is assigned by eccentric police psychologist Taccone to follow Loris.",22826
Marquise,Drama,55,/4FlAhORNIfOwL5XPEtXUbSAKnTK.jpg,"Marquise is a drama about the rise and fall of a beauteous actress. As cheerfully portrayed by Sophie Marceau, the eponymous heroine is an engagingly ribald, but perhaps rather too modern, character. She rises from an impoverished background to become a favourite of the Sun King, Louis XIV, and the mistress of the celebrated Racine, who wrote roles especially for her; but her fate, in the end, is a tragic one.",5144
Coutures,Drama,0,/nAaYFbfTOZJUz5casjgxRkwYB2o.jpg,"In the frenzy of Fashion Week, three women cross paths in Paris, grappling with the world's tragedies and the questions of their lives: Maxine, an American film director in her forties, discovers she has cancer; Ada, a young South Sudanese model, escapes a predetermined destiny to be thrust into a deceptive universe and French makeup artist Angèle, a small hand working in the shadows of the catwalks, dreams of escaping her life.",1390382
Sweetheart,Comedy,65,/exRz2DwZSXoJh18dmo836aWwpXy.jpg,"A working woman, mother a three children, realizes that, when her youngest one is about to go to Canada to continue her education, she will end up out of her most precious goal, being a mother.",547539
The Lunchbox,Drama,73,/jSOiz1h97i3qwjZJXY8SeLvjPsl.jpg,"A mistaken delivery in Mumbai's famously efficient lunchbox delivery system (Mumbai's Dabbawallahs) connects a young housewife to a stranger in the dusk of his life. They build a fantasy world together through notes in the lunchbox. Gradually, this fantasy threatens to overwhelm their reality.",191714
Fackham Hall,Comedy,20,/fwpdRe6WGmzqXFEJYJVepDQ6jrw.jpg,"A new porter embarks on an unlikely relationship with the youngest daughter of a prominent English family. Simultaneously, rivalries are spilling over in the Davenport family, led by the Lord and Lady as they also weather the epic failure of the wedding of their eldest daughter to her caddish cousin.",1175174
Cash Out,Action,62,/v3youHDLigrtIis1NqTjlY8Sk38.jpg,"Criminal mastermind Mason is about to execute the score of a lifetime when his lover and key member of his crew, Decker, takes the team down and reveals she’s an undercover Interpol agent. Heartbroken, Mason escapes and retires from the life of crime until his younger brother Shawn is out of his league taking on a big bank heist all on his own. Mason has no choice left but to come to the rescue, while Interpol brings Decker in hoping to unnerve him. Before the SWAT teams storm the bank, Mason must use every tool in his arsenal to not only escape with the prize, but also the love of his life.",1116490
Mother's Job,Drama,58,/oIoJrYsyg34fe66BWndCit1ekUD.jpg,"A young man falls in love with his friend's mother.  Hyun-woo, who returned to the military, starts a part-time job at a bar in a difficult situation, where he meets Yoo-sun, a woman who captures the hearts of customers with her skillful ways. Then one day, Hyun-woo, who was alone with her, finds himself in a shock with his friends Min-seok and Yoo-sun. When Hyun-woo confesses the truth after a hard time, Yoo-sun asks her to keep her relationship secret. Hyun-woo, who failed to reject Min-seok's proposal to live in his own home, begins a breathtaking cohabitation with Yoo-sun.",481871
"The French Dispatch of the Liberty, Kansas Evening Sun",Drama,70,/6JXR3KJH5roiBCjWFt09xfgxHZc.jpg,"The staff of an American magazine based in France puts out its last issue, with stories featuring an artist sentenced to life imprisonment, student riots, and a kidnapping resolved by a chef.",542178
Dolittle,Family,65,/uoplwswBDy7gsOyrbGuKyPFoPCs.jpg,"After losing his wife seven years earlier, the eccentric Dr. John Dolittle, famed doctor and veterinarian of Queen Victoria’s England, hermits himself away behind the high walls of Dolittle Manor with only his menagerie of exotic animals for company. But when the young queen falls gravely ill, a reluctant Dolittle is forced to set sail on an epic adventure to a mythical island in search of a cure, regaining his wit and courage as he crosses old adversaries and discovers wondrous creatures.",448119
Rebel Ridge,Crime,69,/xEt2GSz9z5rSVpIHMiGdtf0czyf.jpg,A former Marine confronts corruption in a small town when local law enforcement unjustly seizes the bag of cash he needs to post his cousin's bail.,646097
The SpongeBob SquarePants Movie,Family,71,/1rvzKV1d18EbDVaEd4VDzK3cgnY.jpg,"There's trouble brewing in Bikini Bottom. Someone has stolen King Neptune's crown, and it looks like Mr. Krab, SpongeBob's boss, is the culprit. Though he's just been passed over for the promotion of his dreams, SpongeBob stands by his boss, and along with his best pal Patrick, sets out on a treacherous mission to Shell City to reclaim the crown and save Mr. Krab's life.",11836
Ellie Parker,Comedy,50,/vEmoWFzLb6YC90SpfOOCFypmc9d.jpg,"Ellie Parker, an aspiring actress from Australia, lives a hectic Hollywood lifestyle, perpetually trying to land the role that will elevate her career. Living with her lothario musician boyfriend, Justin, Ellie is far from happy, finding support primarily from her friend Sam. But when Ellie meets Chris after a minor traffic accident, she sees new potential for both romance and her life in general.",16548
Stillwater,Drama,66,/1lrPR7ah1KElPKnCsxmIRE1OlIh.jpg,"Bill Baker, an American oil-rig roughneck from Oklahoma, travels to Marseille to visit his estranged daughter, Allison, who is in prison for a murder she claims she did not commit. Confronted with language barriers, cultural differences, and a complicated legal system, Bill builds a new life for himself in France as he makes it his personal mission to exonerate his daughter.",616651
Strange Harvest,Horror,68,/fYe0FNJNy0EIb8q4JUMLbbSmCth.jpg,"Detectives are thrust into a chilling hunt for “Mr. Shiny”—a sadistic serial killer from the past whose return marks the beginning of a new wave of grotesque, otherworldly crimes tied to a dark cosmic force.",1330443
Clown in a Cornfield,Horror,61,/6ep6gw90TJ8bYvJC6hEDo8SxjoJ.jpg,"Quinn and her father have just moved to the quiet town of Kettle Springs hoping for a fresh start. Instead, she discovers a fractured community that has fallen on hard times after the treasured Baypen Corn Syrup Factory burned down. As the locals bicker amongst themselves and tensions boil over, a sinister, grinning figure emerges from the cornfields to cleanse the town of its burdens, one bloody victim at a time.",713364
Queen of Hearts,Drama,68,/dfFVDIgovEfQZn53VRKLV2JQnRJ.jpg,"Anne, a brilliant and dedicated advocacy lawyer specialising in society’s most vulnerable, children and young adults, lives what appears to be the picture-perfect life with her doctor-husband, Peter, and their twin daughters. When her estranged teenage stepson, Gustav, moves in with them, Anne’s escalating desire leads her down a dangerous rabbit hole which, once exposed, unleashes a sequence of events destined to destroy her world.",519465
High Rollers,Action,64,/hHowAaChDjwueySmwVbsjHmpWa.jpg,"A master thief must pull off a dangerous casino heist when his nemesis kidnaps his lover. Caught between rival criminals and FBI pursuit, he risks all to save her and score big.",1149167
The Flash,Action,66,/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?",298618
Audrie & Daisy,Documentary,71,/4AsrmTmKMVs8PmBnu6jNpMekoBj.jpg,"A documentary film about three cases of rape, that includes the stories of two American high school students, Audrie Pott and Daisy Coleman. At the time of the sexual assaults, Pott was 15 and Coleman was 14 years old. After the assaults, the victims and their families were subjected to abuse and cyberbullying.",376228
Possessor,Horror,64,/xC9GZeJZ3NagdkGg9nLQx0aPG6J.jpg,"Tasya Vos, an elite corporate assassin, uses brain-implant technology to take control of other people’s bodies to terminate high profile targets. As she sinks deeper into her latest assignment, Vos becomes trapped inside a mind that threatens to obliterate her.",435615
The Home,Mystery,64,/r0NUt1M62StNgvSLmLsmJADbHpg.jpg,"A troubled man starts working at a retirement home and realizes its residents and caretakers harbor sinister secrets. As he investigates the building and its forbidden fourth floor, he starts to uncover connections to his own past and upbringing as a foster child.",926606
Haul Out the Holly,Drama,59,/naX9S52wyTpUJPR80FIWhgxzufb.jpg,"Emily arrives home, hoping to visit her parents, only to discover that they are leaving on a trip of their own. As she stays at their house for the holidays, their HOA is determined to get Emily to participate in the neighborhood’s many Christmas festivities.",1028556
Dog Man,Family,76,/89wNiexZdvLQ41OQWIsQy4O6jAQ.jpg,"When a faithful police dog and his human police officer owner are injured together on the job, a harebrained but life-saving surgery fuses the two of them together and Dog Man is born. Dog Man is sworn to protect and serve—and fetch, sit and roll over. As Dog Man embraces his new identity and strives to impress his Chief, he must stop the pretty evil plots of feline supervillain Petey the Cat.",774370
Just Go with It,Comedy,67,/3rz7bfGsPGcI6cfY002n9VrUgao.jpg,"While romancing Palmer, a much younger schoolteacher, plastic surgeon Danny Maccabee enlists his loyal assistant Katherine to pretend to be his soon to be ex-wife, in order to cover up a careless lie. When more lies backfire, Katherine's kids become involved, and everyone heads off for a weekend in Hawaii that will change all their lives.",50546
Settlers,Sci-Fi,50,/tBUYDwiJVDcnjPneOitVetJk2Rt.jpg,"Remmy and her parents, refugees from Earth, have found peace on the Martian outskirts until strangers appear in the hills beyond their farm. Told as a triptych, the film follows Remmy as she struggles to survive in an uneasy landscape.",791568
Two Pianos,Drama,52,/RPjYNRK8X2Z6noLibGbORpUykv.jpg,"Returning to France after a long exile, pianist Mathias Vogler reunites with his mentor, Elena, to prepare a concert. In a park, an encounter with a child who looks just like him will lead him to Claude, the woman he once loved.",1331349
Sanju,Drama,72,/q1wkN4VQuBTj1AeyTLLz2w6awMA.jpg,Sanju explores some of the most crucial chapters from movie star Sanjay Dutt’s dramatic and controversial real life. It gives a lowdown on his tryst with drugs and his trials and tribulations in the Arms Acts case and the 1993 Mumbai blasts.,496328
Nosferatu,Horror,67,/5qGIxdEO841C0tdY8vOdLoRVrr0.jpg,"A gothic tale of obsession between a haunted young woman and the terrifying vampire infatuated with her, causing untold horror in its wake.",426063
The Room,Horror,64,/bWyQwZziHh1DK9F59eqahZD8Upc.jpg,"Kate and Matt discover that a part of their house can grant wishes. In the wake of two miscarriages, what they want most is a child.",582913
Dogma,Fantasy,69,/xI5beD8Td79E2uZNAxgd1gWWOEd.jpg,An abortion clinic worker with a special heritage is called upon to save the existence of humanity from being negated by two renegade angels trying to exploit a loophole and reenter Heaven.,1832
Sacred,Horror,65,/g0aWd2Nsbe7fdrsj9TjzitCF24a.jpg,"A group of young filmmakers from Jakarta arrived in Bantul, Yogyakarta to prepare for a shoot. Things are normal until the second day when they start to experience unexplained phenomenon.",259904
Sacred,Horror,65,/g0aWd2Nsbe7fdrsj9TjzitCF24a.jpg,"A group of young filmmakers from Jakarta arrived in Bantul, Yogyakarta to prepare for a shoot. Things are normal until the second day when they start to experience unexplained phenomenon.",259904
Damaged,Action,56,/tMO0YLXgJZBnIAjoTSz26zE33YN.jpg,"A Chicago detective travels to Scotland after an emerging serial killer’s crimes match those that he investigated five years earlier, one of which was the crime scene of his murdered girlfriend.",1105407
The Idea of You,Romance,73,/Y5P4Q3q8nrruZ9aD3wXeJS2Plg.jpg,"40-year-old single mom Solène begins an unexpected romance with 24-year-old Hayes Campbell, the lead singer of August Moon, the hottest boy band on the planet. As they begin a whirlwind romance, it isn't long before Hayes' superstar status poses unavoidable challenges to their relationship, and Solène soon discovers that life in the glare of his spotlight might be more than she bargained for.",843527
The Lookout,Action,55,/jLy3x4zEHrMeWtKzBcpsx4WLdH3.jpg,"When police is about to apprehend a famous gang of bank robbers, an elite sniper opens fire from a roof, thus facilitating the flee of his accomplices. However, one of them is seriously injured, which compromises the plans of the thieves.",122192
Jumanji: The Next Level,Adventure,69,/4kh9dxAiClS2GMUpkRyzGwpNWWX.jpg,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",512200
GOAT,Animation,0,/bEd8c3FrcNEjDgsniTfrtvYPDh7.jpg,"Will, a small goat with big dreams, gets a once-in-a-lifetime shot to join the pros and play roarball – a high-intensity, co-ed, full-contact sport dominated by the fastest, fiercest animals in the world. Will's new teammates aren't thrilled about having a little goat on their roster, but Will is determined to revolutionize the sport and prove once and for all that ""smalls can ball!"" He has to do something he has never done before.",1297842
The Witch: Part 2. The Other One,Action,73,/9YTuscJXmr9Iua62amCgGSU8PDW.jpg,"A girl wakes up in a huge secret laboratory, then accidentally meets another girl who is trying to protect her house from a gang. The mystery girl overthrows the gang with her unexpected powers, and laboratory staff set out to find her.",615173
Ballad of a Small Player,Crime,58,/yiXpXNiBWENaSJmdKfoT5DU0bL4.jpg,"Amid the glittering casinos of Macau, a gambler running from his past — and his debts — becomes fascinated by an enigmatic woman at the baccarat table.",1272166
Headhunters,Thriller,72,/k5DQqsb9T8djkTAOdwNCBBBHrtK.jpg,An accomplished headhunter risks everything to obtain a valuable painting owned by a former mercenary.,70670
Jungle Cruise,Fantasy,73,/3UPz63cGsAQlYQnkOHfAbUhl1O3.jpg,"Dr. Lily Houghton enlists the aid of wisecracking skipper Frank Wolff to take her down the Amazon in his dilapidated boat. Together, they search for an ancient tree that holds the power to heal – a discovery that will change the future of medicine.",451048
Rurouni Kenshin: The Beginning,Action,76,/rODS466qSdrwMlGdbUwPENhDN2c.jpg,"Before he was a protector, Kenshin was a fearsome assassin known as Battosai. But when he meets gentle Tomoe Yukishiro, a beautiful young woman who carries a huge burden in her heart, his life will change forever.",672322
Purple Hearts,Romance,81,/4JyNWkryifWbWXJyxcWh3pVya6N.jpg,"An aspiring musician agrees to a marriage of convenience with a soon-to-deploy Marine, but a tragedy soon turns their fake relationship all too real.",762975
Kill Bill: The Whole Bloody Affair,Action,80,/lRQHS8x9ofDPVx9gjq6sGAfERkf.jpg,"Quentin Tarantino’s complete cut combining Kill Bill: Vol. 1 and Vol. 2 follows The Bride, a former assassin who awakens from a four-year coma after being shot by her mentor and lover, Bill. She embarks on a vengeful quest to eliminate Bill and the Deadly Viper Assassination Squad who betrayed her.",414419
Warrior Queen,Action,35,/P0j17mJRpSIZOglbtPkakHSD1S.jpg,"In ancient Pompeii, slaves are bought and sold for household chores and sex. A mysterious queen moves among the elite, meantime secretly helping the slaves to escape. Eventually her life is also in jeopardy, and as the volcano erupts she and the slaves attempt to escape while being chased by the military.",30484
Greenland 2: Migration,Adventure,0,/tavHXD6ef95uZBxjHI2UakKXGnf.jpg,"Having found the safety of the Greenland bunker after the comet Clarke decimated the Earth, the Garrity family must now risk everything to embark on a perilous journey across the wasteland of Europe to find a new home.",840464
The Orphanage,Horror,72,/vIpi1KtHLXUOfSVC2m6MqpjSPgL.jpg,"A woman brings her family back to her childhood home, which used to be an orphanage, intent on reopening it. Before long, her son starts to communicate with a new invisible friend.",6537
Dawn of the Planet of the Apes,Sci-Fi,73,/kScdQEwS9jPEdnO23XjGAtaoRcT.jpg,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",119450
Blood River,Horror,46,/5SJ7zfWaPRBSJXP1e4pfKafL9xK.jpg,"A psychological thriller following a successful young married couple on their way to visit family. After a blowout on a desolate stretch of highway in Nevada, they head to the next town only to discover it long abandoned. Here they meet a mysterious stranger who seems to know decidedly more than he is sharing.",31549
Old,Thriller,63,/vclShucpUmPhdAOmKgf3B3Z4POD.jpg,A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.,631843
Den of Thieves 2: Pantera,Action,66,/rxcyxxarD17xMliStDEhM6y2AYQ.jpg,"Big Nick is back on the hunt in Europe and closing in on Donnie, who is embroiled in the treacherous and unpredictable world of diamond thieves and the infamous Panther mafia, as they plot a massive heist of the world's largest diamond exchange.",604685
Den of Thieves 2: Pantera,Action,66,/rxcyxxarD17xMliStDEhM6y2AYQ.jpg,"Big Nick is back on the hunt in Europe and closing in on Donnie, who is embroiled in the treacherous and unpredictable world of diamond thieves and the infamous Panther mafia, as they plot a massive heist of the world's largest diamond exchange.",604685
Farhana,Drama,54,/pLjgNPF9d78ifCuaY7zb9Xxd9oc.jpg,"Farhana, a devout Muslim woman and mother in a middle class family, with her family's consent, takes a call center job . Although the job gives Farhana freedom, it also leads her into a web of danger, when an individual who captivates her with his approach.",1032553
